url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price,lot_area_sqm,property_type_raw
https://www.lamudi.com.ph/property/41032-73-59f4f44cc0b4-b9b8-19e85cb-aa14-7455,House For Sale in Cansaga,"Floor Area: 260 SQ.M
Lot Area: 199 SQ.M
Selling Price: Php19,500,000.00 net of taxes 

MODERN HOUSE AND LOT DETAILS:
4 Bedroom 
3 Toilet and Bath
Master Bathroom with balcony, aircon, cabinet and T&B
Bedroom1 and Bedroom2 has aircon, cabinet and T&B
Guest Room has aircon, cabinet and T&B
1 Maid’s Room
Balcony, Kitchen Area and Dining Area
Living Area, Service Area and Storage Room
Porch and Lanai
2 Car Garage

SUBDIVISION AMENITIES:
Molave Tree Park
Indigenous Tree Sanctuary
Jogging Path
Clubhouse
Swimming Pool
Play court

PAYMENT TERMS:
Option 1: Cash
Option 2: Bank Financing

Your Trusted Property Provider",4.0,3.0,260.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Partly furnished",19500000,199.0,Accommodation | house | Furnished House At Molave Highlands Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-7668eca6d786-9cfd-19e06d6-8c9a-7121,House For Sale in Pitogo,"FOR SALE MODERN TROPICAL BUNGALOW HOUSE & LOT IN LILOAN CEBU.

Location: Yati, Liloan, Cebu

House Details:
Lot Area: 204 sqm
Floor Area: 130 sqm 
3-Bedroom
2-T&B
2-Parking

Brand New | Move-in Ready

Welcome Home to Style, Comfort & Functionality

Discover comfort and simplicity in this beautifully crafted modern tropical bungalow. This home blends minimalist design and natural elements.

Seamless Indoor-Outdoor Flow
Expansive sliding doors lead to the porch and lawn

 LOCATION ADVANTAGES

Key Accessibility:
Quick access to public transport, Liloan town proper, and commercial hubs.

 Nearby Landmarks & Establishments:
-SM City Consolacion – Less than 10 mins away
-Mendero Medical Center – For emergencies and wellness
-Dominican School of Cebu, Inc. – Quality nearby education
-Barangay Halls, local churches, and shops within minutes
-Local dining options and essentials just around the corner

 WHY THIS PROPERTY?
 Close to everything: schools, malls, hospitals, and transport
 Perfect for families, retirees, or passive rental investment

Selling Price: Php8,500,000.00 (Negotiable)

Open for Pag-ibig or Bank Financing.
Cash payment with 3% discount.

 Schedule your exclusive viewing now!",3.0,2.0,130.0,"St. Joseph Heights Subdivision, Liloan, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.384915,123.9771315,"Access for people with disabilities, Garage, Drying area, Electricity, Fire alarm, Fire sprinkler system, Fully fenced, Garden, Smoke detector, Water, Unfurnished",8500000,204.0,Accommodation | house | Modern Tropical Bungalow House & Lot
https://www.lamudi.com.ph/property/41032-73-8084192885b7-216d-19e8876-8c37-7654,House For Sale in Cansaga,"Location: Barangay Casili, Consolacion, Cebu

Floor Area: 354 SQ.M.
Lot Area: 331 SQ.M.
Selling Price: Php28,000,000.00
With Pool Price: Php30,000,000.00

2 Storey Modern House
4 Bedroom
4 Toilet & Bath
Powder Room
Living Area
Dining and Kitchen Area
Helper's Room with Toilet & Bath
Laundry Area
Balcony
Garden
3 Car Garage

Distinguishing features:
High ceiling (3.60 meters on first floor and 3.30 meters on second floor) 
With landscaped garden
All rooms have en-suite toilet and bath 
Open Floor Layout
Huge rooms 

FEATURES & AMENITIES:
Multi-function clubhouse
Olympic type of swimming pool
Jacuzzi & Sauna baths
Covered Basketball Gymnasium
Covered twin-shell tennis courts
Fully equipped work out Gym for men & women
Children’s playground
18-hole Mini golf course* Cemented sidewalks with a promenade
20-meter wide Landscaped Grand Entrance Gate
Parabular Satellite Dish for international TV networks programs
Cemented Roads with curbs & gutters
Lighted concrete electrical post & electrical facilities
Perimeter wall & fence for privacy
The centralized interrelated water system
An underground storm Drainage system

PAYMENT TERMS:
Option 1: Cash
Option 2: Bank Financing

Your Trusted Property Provider",4.0,4.0,354.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Security, Unfurnished",28000000,331.0,Accommodation | house | RFO 2 Storey House At Royale Cebu Estates Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-8127451a0047-87e5-19e9297-9f5c-7288,House For Sale in Cansaga,"Location: Barangay Casili Consolacion, Cebu

Floor Area: 444.23 SQ.M.
Lot Area: 361 SQ.M.

3 Storey House with Swimming Pool
All rooms have their own toilet and bath and have their own balcony facing the pool

GROUND FLOOR:
Living Room
Main Kitchen 
Accessory Kitchen
Dining Area
Laundry Area
Spacious Staff Room
Powder room 
1 Bedroom with Toilet & Bath
Swimming Pool
3 Car Garage

SECOND FLOOR: 
Master's Bedroom with walk-in-closet and Toilet & bath
2 Bedrooms with own toilet and bath

THIRD FLOOR:
Roof deck with overlooking view
Powder room 

FEATURES & AMENITIES:
Multi-function clubhouse
Olympic type of swimming pool
Jacuzzi & Sauna baths
Covered Basketball Gymnasium
Covered twin-shell tennis courts
Fully equipped work out Gym for men & women
Children’s playground
18-hole Mini golf course* Cemented sidewalks with a promenade
20-meter wide Landscaped Grand Entrance Gate
Parabular Satellite Dish for international TV networks programs
Cemented Roads with curbs & gutters
Lighted concrete electrical post & electrical facilities
Perimeter wall & fence for privacy
The centralized interrelated water system
An underground storm Drainage system

Selling Price: PhP35,000,000.00
CGT to be shouldered by seller
DST and other fees to be shouldered by the buyer 

MODE OF PAYMENT: Cash or Bank Financing


Your Trusted Property Provider",4.0,3.0,444.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Security, Swimming pool, Unfurnished",35000005,361.0,Accommodation | house | New House With Swimming Pool
https://www.lamudi.com.ph/property/41032-73-81fef03033cf-8fb4-19e85da-8408-736c,House For Sale in Cansaga,"Location: Barangay Casili, Consolacion, Cebu, Philippine

Floor Area: 200 SQ.M. More or less
Lot Area: 356 SQ.M.

2 Storey Furnished House
3 Bedrooms
3 Toilet and Bath
Family Room
Living Area
Dining and Kitchen Area
Lands Scape Garden
Maids Room with own Toilet and Bath 
Service and Laundry Area
2 Car Garage

FEATURES & AMENITIES:
Multi-function clubhouse
Olympic type of swimming pool
Jacuzzi & Sauna baths
Covered Basketball Gymnasium
Covered twin-shell tennis courts
Fully equipped work out Gym for men & women
Children’s playground
18-hole Mini golf course* Cemented sidewalks with a promenade
20-meter wide Landscaped Grand Entrance Gate
Parabular Satellite Dish for international TV networks programs
Cemented Roads with curbs & gutters
Lighted concrete electrical post & electrical facilities
Perimeter wall & fence for privacy
The centralized interrelated water system
An underground storm Drainage system

Selling Price: Php20,000,000.00 

PAYMENT TERMS:
Option 1: Cash
Option 2: Bank Financing


Your Trusted Property Provider",3.0,3.0,200.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Security, Swimming pool, Partly furnished",20000000,356.0,Accommodation | house | Furnished 2 Storey House At Royale Cebu Estates Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-a1c08e7be7a2-49f9-19e9311-9591-75c4,House For Sale in Cansaga,"Location: Barangay Casili Consolacion, Cebu

Floor Area: 265 SQ.M.
Lot Area: 344 SQ.M.
Selling Price: Php 33,000,000.00 (Exclusive of ALL Taxes)

2 Furnished Storey House with Swimming Pool
5 Bedroom
5 Toilet and Bathroom
Theatre Room: 1
Powder Room: 1
Kitchen: 1 with Dishwasher
Kitchen: 1 Utility Kitchen
Furniture’s: Ashley Furniture’s USA
Pantry: 1
Laundry: Washer and Dryer Included
Household Pressure Thank and Pump
Centralized Speaker System
Swimming Pool: 22 SQ.M.
 2 Car with remote controlled garage doors and Walk-in Storage

AMENITIES:
Multi-function clubhouse
Olympic type of swimming pool
Jacuzzi & Sauna baths
Covered Basketball Gymnasium
Covered twin-shell tennis courts
Fully equipped work out Gym for men & women
Children’s playground
20-meter wide Landscaped Grand Entrance Gate
Parabular Satellite Dish for international TV networks programs
Cemented Roads with curbs & gutters
Lighted concrete electrical post & electrical facilities
Perimeter wall & fence for privacy
The centralized interrelated water system
An underground storm Drainage system

Selling Price: Php33,000,000.00

MODE OF PAYMENT: Cash or Bank Financing


Your Trusted Property Provider",5.0,5.0,265.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Swimming pool, Partly furnished",33000000,344.0,Accommodation | house | 5 Bedroom Furnished House and Lot At Consolacion Cebu
https://www.lamudi.com.ph/property/41032-73-a7d2fabeb07a-69a7-19e5fbd-bb7f-7475,House For Sale in Casili,"4 bedroom Brand New House For Sale in Royale Consolacion Cebu

PROPERTY DETAILS:
Lot Area: 331 Square Meter
Floor Area: 354 Square Meter
Price: 28,000,000.00 (Inclusive of All Taxes)

FIRST FLOOR: 
3 cars garage 
Living room 
Kitchen 
Powder room
Guest Room with en suite toilet & bath 
Pantry
Servicemen’s quarters 
Servicemen’s toilet and bath 
Storage Area
Dirty Kitchen 
Laundry Area / Utility Area 
Garden 

SECOND FLOOR: 
2nd Living Room 
2 Bedrooms with en suite toilet and bath 
Master Bedroom with walk in closet,suite toilet and bath
Terrace 

FEATURES: 
High ceiling (3.60 meters on first floor and 3.30 meters on second floor) 
With landscaped garden
All rooms have en suite toilet and bath 
Semi- furnished 
Open Floor Layout
Huge rooms 

SUBDIVISION AMENITIES: 
Basketball Court
Tennis Court
Swimming Pool
Clubhouse with function halls
24/7 security with roving guards 
Fully-fenced perimeter walls 

For Your Assistance Please Contact:
Fredelito A. Asegurado
Real Estate Broker
Registration No. 0032106 
Globe/Viber/WhatsApp: +63 945-249-159four",4.0,4.0,331.0,"Royale Cebu Estate Tennis Court, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3750413,123.9533135,"24 hours security, Air conditioning, Balcony, Basketball court, Integral kitchen, Built-in wardrobe, Garage, Cctv, Garden, Security, Shower rooms, Swimming pool, Tennis court, Terrace, Water, Wifi",28000000,331.0,Accommodation | house | 4 bedroom Brand New House
https://www.lamudi.com.ph/property/41032-73-ac7fb80a1c43-d019-19e837c-9eca-7640,House For Sale in Cansaga,"Location: Casili, Consolacion, 6001 Cebu

Floor Area 232 SQ.M
Lot Area: 149.88 SQ.M
Selling Price: Php 13,500,000.00

Modern 2 Storey House with Basement
3 Bedrooms 
3 Toilet and Bath
Powder Room
Maids Room with own Toilet and Bath
Living, Dining and Kitchen
Foyer
Entrance Porch
Balcony
Garden
2 Car Garage

FEATURES AND AMENITIES:
Multi-purpose clubhouse with
Swimming pool
Park and Playgrounds
Basketball and Tennis Court
Mercury Lamps
24 Hours Security System
Perimeter Fence
Fully landscaped entrance gate with guardhouse
Underground storm drainage system
Fully concrete roads, curbs, and gutters
Complete electrical facilities
Centralized water system

Selling Price: Php13,500,000.00


Your Trusted Property Provider",3.0,3.0,232.0,"Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3758139,123.9569388,"24 hours security, Security, Swimming pool, Unfurnished",13500000,149.88,Accommodation | house | House With Basement
https://www.lamudi.com.ph/property/41032-73-2c0af9d9be18-cc4d-19e8918-a3dc-7551,House For Sale in Lamac,"El MonteVerde – 3-Storey Fully Furnished House and Lot for Sale
📍 Lamac, Consolacion, Cebu
💰 Price: ₱9,000,000
• All transfer expenses c/o buyer
Property Details
• Property Type: House and Lot
• 3-Storey Single-Attached House
• Floor Area: 280 sqm
• Lot Area: 145 sqm
Bedrooms & Bathrooms
• 4 Bedrooms
• 4.5 Bathrooms
• Maid’s Quarter with own T&B
Features & Inclusions
• Balcony
• Private Sauna
• Giant Koi Pond
• Overlooking View
• Fully Furnished
• Flood-Free Area
• Air-Conditioned Rooms

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",4.0,4.0,280.0,"El Monte Verde de Cebu Lamac Road, New Orleans Street, Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3872769,123.9659443,"24 hours security, Badminton court, Basketball court, Garage, Playground, Club House, Swimming pool",9000000,145.0,Accommodation | house | House and lot
https://www.lamudi.com.ph/property/41032-73-2f53f5b894e7-8bdc-ed8ddd97-8dbf-4353,House For Sale in Lamac,"One-Storey House for Sale in Garden Blooms, Pitogo, Consolacion, Cebu! 

✅Back of Dominican School

HOUSE DETAILS 
Lot area: 188sqm
Floor area: 66sqm
2 Bedroom
3 Toilet & bath
4 carpark
Near gate

SELLING PRICE : Php 6.5M
Buyer to shoulder all taxes and transfer charges

Price may change without prior notice.",2.0,3.0,66.0,"Garden Bloom Acres, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3854389,123.969776,"Garage, Electricity, Water, Security",6500000,188.0,Accommodation | house | Bungalow house
https://www.lamudi.com.ph/property/41032-73-3d324a50f6dc-17f8-19e935c-8f37-75a2,House For Sale in Tolotolo,"St. Francis Hills Subdivision

A contemporary themed subdivision, ideal for a growing family and investors who want to ride the property boom in the area.

St. Francis Hills Subdivision is part of a bigger development with reserved areas for future mixed-use and commercial development.

The subdivision offers a unique geographical advantage being centrally located between Consolacion and Talamban.

ACCESIBILTY ADVANTAGE:

2 km. to Consolacion

7 km. going to Talamban

GIOVANI SINGLE DETACHED

HOUSE DETAILS

Preselling/4- unit left

2-Storey Single Detached house

Lot Area: 145 sqm.

Floor Area: 95 sqm

4-Bedrooms

3–Toilet & Bath

=====

SECOND FLOOR:

Master’s Bedroom with own toilet and bath

Master’s Bedroom with Balcony

Bedroom 2 & 3

Common Toilet and Bath

=====

GROUND FLOOR:

Bedroom 1

Living, Dining and Kitchen

Common Toilet and Bath

Foyer

Terrace

Service Area

1-Car Parking

=====

Price: 8,937,790.00

=====

20% Down payment/Equity: 1,875,558.00

Less, Reservation Fee: 50,000.00

NET Down payment/Equity: 1,737,558.00

=====

Monthly Down payment/Equity: 72,398.00 in 24 months

=====

80% Remaining Balance thru Bank Financing

Loanable Amount: 7,150,232.00

Prices includes transfer charges and miscellaneous fee

=======
Please feel free to reach out if you have any questions or need further assistance. 
JEAN AMANCIA 
CONTACT no. +63 917129---- 
Real Estate Broker and Appraiser 
PRC lic. # 0036428",4.0,3.0,95.0,"St Francis Hills Subdivision, John Street, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3923114,123.9398786,"24 hours security, Balcony, Basketball court, Integral kitchen, Built-in wardrobe, Garage, Cctv, Playground, Water tank, Club House, Electricity, Fully fenced, Garden, Gazebo, Jogging path, Open space, Powder room, Security, Swimming pool, Water, Unfurnished",8937790,145.0,Accommodation | house | 4-bedroom Single Detached House
https://www.lamudi.com.ph/property/41032-73-54ac8a3f6300-af6d-19e9362-bdd1-746d,House For Sale in Tayud,"VISTA de BAHIA

Vista de Bahia is a resort inspired community located in Tayud, Consolacion.

“Bahia” is a Spanish word for bay, inspired by the body of water found within the property. It offers amenities where one can enjoy and relax just right outside their doorstep. It is a community away from all the huzle and buzle of city life but just a few minutes ride to the airport, malls, hospital, restaurants, schools and other essential for a better living.

Dream of swimming in an infinity pool? How about fishing in a mini fish port? Or having a cup coffee just a few steps away from home? You can all have it soon in Vista de Bahia. Premium amenities for you and your family.

ACCESSIBILITY:

near Cebu-North Coastal Road

Tayud Brgy Hall, and Tayud Elementary School

Near Poor Clare Monastery

minutes to Sm Consolacion, Hospitals and to Airport

HANANIAH MODEL

HOUSE DETAILS:

Preselling/Blk 2 Lot 13/6-units left

2-Storey, Single Detached House

4- Bedrooms

3- Toilet and Bath

Floor Area: 150 sqm.

Lot Area: 113 sqm

=====

SECOND FLOOR:

Masters Bedroom with own Toilet and Bath

Master’s Bedroom with balcony

Bedroom 1 & 2

Common Toilet and Bath

=====

GROUND FLOOR:

Guest Room

Living Dining Kitchen

Service Area

Toilet and Bath

Porch

Garden

1- Carport

=====

Price: 12,329,600.00

=====

20% Down payment/Equity: 2,465,920.00

Less, Reservation Fee: 50,000.00

Net Down payment: 2,415,920.00

=====

Monthly Down payment/Equity: 100,663.00 in 24 months

=====

80% Remaining Balance thru Bank Financing

Loanable Amount: 9,863,680.00

Miscellaneous Fees: 75,000.00 to be paid separately

=======
Please feel free to reach out if you have any questions or need further assistance. 
JEAN AMANCIA 
CONTACT no. +63 917129---- 
Real Estate Broker and Appraiser 
PRC lic. # 0036428",4.0,3.0,150.0,"Vista De Bahia Subdivision, Pondol St., Tayud, Consolacion, Cebu, Pilipinas",Consolacion,Cebu,10.3644957,123.9828947,"24 hours security, Balcony, Integral kitchen, Garage, Playground, Electricity, Garden, Security, Water, Unfurnished",12329600,113.0,Accommodation | house | 4-bedroom Single Detached House
https://www.lamudi.com.ph/property/41032-73-7ef6a640340b-e4cf-19e88b7-a492-7172,House For Sale in Jugan,"READY FOR OCCUPANCY
(Actual unit seen in the photos.)
Lot Area: 54 sqm
Floor Area: 64 sqm
Living Area
Kitchen with Cabinets
Service Area (roofed)
2 T&B (ground and 2nd floor)
3 BRs
Tiled Carpark
Pavered Entrance (for mini garden)
Subdivision: Adamah Homes North
Location: Jugan, Consolacion, Cebu
IF FOR RENT:
20K / MONTH
*new unit, never used
Price: Php 4,000,000
*Seller will shoulder CGT
*Buyer will shoulder other taxes and fees.
Method:
- Spot cash payment

For more info and unit viewing, you may call/text/send dm

👩Abegail Revilla 
☎️ 0929770---- 
📧 abegailrev----@gmail.com
REB PRC Lic. No. 33314
DHSUD Reg. No. R7-B-06/23-7518",3.0,,54.0,"Adamah Homes North, Manga, Liloan, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3787693,123.9768951,,20000/month,54.0,Accommodation | house | House and lot
https://www.lamudi.com.ph/property/41032-73-9faa88a4dc83-7631-19e8da2-8825-77e2,Apartment For Sale in Nangka,"SAKURA GUEST HOUSE FOR SALE IN CONSOLACION CEBU!

➡️Fully furnished w/ Income Generating Income under Airbnb Bed and Breakfast and Package Tour

Near Consolacion Public Market, City Mall SM Consolacion, Fooda Consolacion 3Mins ride to National Hiway

2 Buildings
Lot Area for 1 Building: 130 Sqm
Lot Area for 2nd Building: 209 Sqm
Total Number of rooms: 10
Total Number of Toiltet: 7
Total Number of parking: 2

Price: PHP18M
Buyer to shoulder the taxes and transfer charges.

Disclaimer: Price may change without prior notice.",10.0,7.0,250.0,"Nangka, Consolacion, Lalawigan ng Cebu, Pilipinas",Consolacion,Cebu,10.3699993,123.9652468,"Garage, Electricity, Water, Wifi, Fully furnished",18000000,130.0,Accommodation | apartment | Income generating property
